Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lophius,budegassa,37.25,6.25,1300:476:1,1.00
Lophius,budegassa,36.75,6.25,1300:466:3,0.99
Lophius,budegassa,36.75,5.75,1300:465:4,1.00
Lophius,budegassa,36.75,5.25,1300:465:3,1.00
Lophius,budegassa,39.75,4.75,1300:394:4,0.90
Lophius,budegassa,39.75,4.25,1300:394:3,0.88
Lophius,budegassa,39.75,3.75,1300:393:4,0.81
Lophius,budegassa,39.75,2.75,1300:392:4,0.85
Lophius,budegassa,39.75,2.25,1300:392:3,0.86
Lophius,budegassa,39.25,2.75,1300:392:2,0.81
Lophius,budegassa,39.25,2.25,1300:392:1,0.82
Lophius,budegassa,39.75,1.25,1300:391:3,0.92
Lophius,budegassa,39.25,1.75,1300:391:2,0.85
Lophius,budegassa,39.25,1.25,1300:391:1,0.89
Lophius,budegassa,39.75,0.75,1300:390:4,1.00
Lophius,budegassa,39.75,0.25,1300:390:3,1.00
Lophius,budegassa,39.25,0.25,1300:390:1,1.00
Lophius,budegassa,38.75,2.75,1300:382:4,0.81
Lophius,budegassa,38.75,1.75,1300:381:4,0.80
Lophius,budegassa,38.75,1.25,1300:381:3,0.86
Lophius,budegassa,38.25,1.25,1300:381:1,0.87
Lophius,budegassa,38.75,0.75,1300:380:4,1.00
Lophius,budegassa,38.75,0.25,1300:380:3,1.00
Lophius,budegassa,38.25,0.75,1300:380:2,0.97
Lophius,budegassa,38.25,0.25,1300:380:1,1.00
Lophius,budegassa,37.75,0.25,1300:370:3,1.00
Lophius,budegassa,36.75,4.75,1300:364:4,1.00
Lophius,budegassa,36.75,4.25,1300:364:3,1.00
Lophius,budegassa,36.75,3.75,1300:363:4,1.00
Lophius,budegassa,36.75,3.25,1300:363:3,1.00
Lophius,budegassa,36.75,2.75,1300:362:4,1.00
Lophius,budegassa,36.75,2.25,1300:362:3,1.00
Lophius,budegassa,36.75,1.75,1300:361:4,1.00
Lophius,budegassa,36.75,1.25,1300:361:3,1.00
Lophius,budegassa,36.75,0.75,1300:360:4,1.00
Lophius,budegassa,36.25,0.75,1300:360:2,1.00
Lophius,budegassa,36.25,0.25,1300:360:1,1.00
