Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Merluccius,merluccius,57.25,18.25,1501:478:1,0.03
Merluccius,merluccius,57.25,18.75,1501:478:2,0.02
Merluccius,merluccius,57.75,18.25,1501:478:3,0.02
Merluccius,merluccius,57.75,18.75,1501:478:4,0.02
Merluccius,merluccius,57.25,19.25,1501:479:1,0.01
Merluccius,merluccius,57.25,19.75,1501:479:2,0.02
Merluccius,merluccius,57.75,19.25,1501:479:3,0.02
Merluccius,merluccius,57.75,19.75,1501:479:4,0.02
Merluccius,merluccius,58.25,17.25,1501:487:1,0.04
Merluccius,merluccius,58.25,17.75,1501:487:2,0.03
Merluccius,merluccius,58.75,17.25,1501:487:3,0.01
Merluccius,merluccius,58.75,17.75,1501:487:4,0.03
Merluccius,merluccius,58.25,18.25,1501:488:1,0.02
Merluccius,merluccius,58.25,18.75,1501:488:2,0.02
Merluccius,merluccius,58.75,18.25,1501:488:3,0.03
Merluccius,merluccius,58.75,18.75,1501:488:4,0.03
Merluccius,merluccius,58.25,19.25,1501:489:1,0.02
Merluccius,merluccius,58.25,19.75,1501:489:2,0.02
Merluccius,merluccius,58.75,19.25,1501:489:3,0.02
Merluccius,merluccius,58.75,19.75,1501:489:4,0.02
Merluccius,merluccius,59.25,18.75,1501:498:2,0.01
