"SP","Format","Param","Method","Estimate","Sd_2.5","Sd_97.5","Migr"
"Dlabr","Mu_Fa","N2/Na","Neural network",2.88470251351256,3.12169121316797,2.80609179729886,"Beta"
"Dlabr","Mu_Fa","N2/Na","Random forest",2.94843458022634,3.07712028627282,2.90757359366728,"Beta"
"Dlabr","Med_Atl","N1/Na","Neural network",0.488794258206115,0.527999635304696,0.46302632066531,"Beta"
"Dlabr","Med_Atl","N1/Na","Random forest",0.440249627010039,0.438254237326717,0.435670425549428,"Beta"
"Dlabr","Med_Atl","N2/Na","Neural network",1.6797823661213,1.81832841900899,1.6051719478677,"Beta"
"Dlabr","Med_Atl","N2/Na","Random forest",1.6489694746835,1.64010688051639,1.65854243147584,"Beta"
"Dlabr","Mu_Fa","N1/Na","Neural network",1.23939864034864,1.32695671843165,1.18517031118727,"Beta"
"Dlabr","Mu_Fa","N1/Na","Random forest",1.07135002865975,1.07016724430218,1.06434575302152,"Beta"
"Dlabr","Mu_Fa","N2/Na","Neural network",3.03692649968313,3.28692106514862,2.8961731355886,"Beta"
"Dlabr","Mu_Fa","N2/Na","Random forest",2.91740357275311,3.00486468889733,2.81860712195041,"Beta"
"Dlabr","Med_Atl","N1/Na","Neural network",0.549951941874367,0.58050902606106,0.535710758187705,"Beta"
"Dlabr","Med_Atl","N1/Na","Random forest",0.510574026696687,0.475639300544583,0.535005020989382,"Beta"
"Dlabr","Med_Atl","N2/Na","Neural network",1.58975251868425,1.6698214559741,1.562655135786,"Beta"
"Dlabr","Med_Atl","N2/Na","Random forest",1.44468229664991,1.44074856107876,1.45798732405959,"Beta"
"Dlabr","Mu_Fa","N1/Na","Neural network",1.33734767126885,1.4446183313801,1.26084451480177,"Bimodal"
"Dlabr","Mu_Fa","N1/Na","Random forest",1.15741707917396,1.18116682949855,1.12959891454912,"Bimodal"
"Dlabr","Mu_Fa","N2/Na","Neural network",2.81909231810707,3.03179612084208,2.7111596119855,"Bimodal"
"Dlabr","Mu_Fa","N2/Na","Random forest",2.49999210813442,2.58679085472825,2.45150767098388,"Bimodal"
"Dlabr","Li_Ga","N1/Na","Neural network",0.739005695931088,0.745499254026678,0.745911529025693,"Beta"
"Dlabr","Li_Ga","N1/Na","Random forest",0.686710531329572,0.667306918488243,0.718830766507768,"Beta"
"Dlabr","Li_Ga","N2/Na","Neural network",2.51880247797644,2.65137786293698,2.47346726117856,"Beta"
"Dlabr","Li_Ga","N2/Na","Random forest",2.16114121934094,2.11826747857081,2.23053747352828,"Beta"
"Dlabr","Li_Ga","N1/Na","Neural network",0.769891593812836,0.784022388026791,0.782604664231575,"Bimodal"
"Dlabr","Li_Ga","N1/Na","Random forest",0.760636823359943,0.731492506482081,0.793189992171692,"Bimodal"
"Dlabr","Li_Ga","N2/Na","Neural network",2.33644560323848,2.4551083689356,2.28380710260972,"Bimodal"
"Dlabr","Li_Ga","N2/Na","Random forest",2.06420732040609,2.03832068906313,2.09936805146898,"Bimodal"
"Dpunt","Li_Ga","N1/Na","Neural network",0.746208341073612,0.742940575745373,0.751619499349294,"Beta"
"Dpunt","Li_Ga","N1/Na","Random forest",0.84047710577737,0.840344976734826,0.847116100364727,"Beta"
"Dpunt","Li_Ga","N2/Na","Neural network",0.736220728359013,0.733997128632713,0.745038444892117,"Beta"
"Dpunt","Li_Ga","N2/Na","Random forest",0.841479339285085,0.855952756606345,0.849067493846948,"Beta"
"Dpunt","Mu_Fa","N1/Na","Neural network",1.04373001005399,1.11083410394719,0.980730869818832,"Bimodal"
"Dpunt","Mu_Fa","N1/Na","Random forest",0.857026976094363,0.834127392769388,0.862144341606457,"Bimodal"
"Dpunt","Mu_Fa","N2/Na","Neural network",0.952906247622207,1.00940235286435,0.885312118745098,"Bimodal"
"Dpunt","Mu_Fa","N2/Na","Random forest",0.714457046783644,0.702906343492554,0.703049626440605,"Bimodal"
"Dpunt","Med_Atl","N1/Na","Neural network",1.3108752075921,1.35936748483437,1.2833416509492,"Beta"
"Dpunt","Med_Atl","N1/Na","Random forest",1.38907272970178,1.31576451276298,1.42662839830981,"Beta"
"Dpunt","Med_Atl","N2/Na","Neural network",0.809421229940424,0.823646747545535,0.799100031844672,"Beta"
"Dpunt","Med_Atl","N2/Na","Random forest",0.839592611051802,0.845980534408829,0.81304085374882,"Beta"
"Dpunt","Mu_Fa","N1/Na","Neural network",1.12427368509202,1.20886425125985,1.0540714116303,"Beta"
"Dpunt","Mu_Fa","N1/Na","Random forest",0.924339758637258,0.850115940178195,0.953906744241714,"Beta"
"Dpunt","Mu_Fa","N2/Na","Neural network",0.975145847503269,1.04308901797231,0.920137889627245,"Beta"
"Dpunt","Mu_Fa","N2/Na","Random forest",0.766778720082534,0.76476031012287,0.777045521367732,"Beta"
"Hgutt","Li_Ga","N1/Na","Neural network",0.526142913947923,0.471437602094311,0.588762391972966,"Bimodal"
"Hgutt","Li_Ga","N1/Na","Random forest",0.511550389064436,0.457560523276652,0.600131753695609,"Bimodal"
"Hgutt","Li_Ga","N2/Na","Neural network",0.475152690163666,0.433879279830001,0.513607020833522,"Bimodal"
"Hgutt","Li_Ga","N2/Na","Random forest",0.49070387521071,0.443247878677654,0.540687637301408,"Bimodal"
"Hgutt","Med_Atl","N1/Na","Neural network",0.566339442378052,0.52669359395675,0.608824982186994,"Beta"
"Hgutt","Med_Atl","N1/Na","Random forest",0.631199850748935,0.574511028881734,0.688985024057428,"Beta"
"Hgutt","Med_Atl","N2/Na","Neural network",0.57047285955232,0.537427320591366,0.608483932881069,"Beta"
"Hgutt","Med_Atl","N2/Na","Random forest",0.616934769628697,0.536585825027136,0.676965736624253,"Beta"
"Hgutt","Li_Ga","N1/Na","Neural network",0.471901267252781,0.450935592533583,0.487504058417765,"Beta"
"Hgutt","Li_Ga","N1/Na","Random forest",0.439099549376288,0.417964407718567,0.461163253847407,"Beta"
"Hgutt","Li_Ga","N2/Na","Neural network",0.497803701729236,0.474447938963486,0.523523770408596,"Beta"
"Hgutt","Li_Ga","N2/Na","Random forest",0.507408197614252,0.45652125093803,0.552284187394625,"Beta"
"Hgutt","Mu_Fa","N1/Na","Neural network",0.558090824978862,0.608776953650381,0.545675331580258,"Beta"
"Hgutt","Mu_Fa","N1/Na","Random forest",0.587344900109813,0.628373092215738,0.59491068530944,"Beta"
"Hgutt","Mu_Fa","N2/Na","Neural network",0.158499112320499,0.17038569340626,0.150331137863457,"Beta"
"Hgutt","Mu_Fa","N2/Na","Random forest",0.151278616317027,0.160044905698322,0.151005692275758,"Beta"
"Hgutt","Mu_Fa","N1/Na","Neural network",0.322429798365455,0.3291067995346,0.307916629672404,"Bimodal"
"Hgutt","Mu_Fa","N1/Na","Random forest",0.297370412797587,0.296978185903138,0.289931484940208,"Bimodal"
"Hgutt","Mu_Fa","N2/Na","Neural network",0.057389231306468,0.0601967105862206,0.0559687924953511,"Bimodal"
"Hgutt","Mu_Fa","N2/Na","Random forest",0.0555037758002759,0.058295871101688,0.0555548444080336,"Bimodal"
"Lbude","Li_Ga","N1/Na","Neural network",4.21562661788808,3.70059203272634,4.73413509006611,"Bimodal"
"Lbude","Li_Ga","N1/Na","Random forest",4.41950622603369,3.81161161366725,5.00936814256705,"Bimodal"
"Lbude","Li_Ga","N2/Na","Neural network",7.7664610039295,6.74312734406642,8.73514653111166,"Bimodal"
"Lbude","Li_Ga","N2/Na","Random forest",8.23947572869434,6.98990324225716,9.28810110830766,"Bimodal"
"Lbude","Mu_Fa","N1/Na","Neural network",8.38885019030833,7.18452354328651,9.46714778137296,"Beta"
"Lbude","Mu_Fa","N1/Na","Random forest",8.89584035338947,7.24226409129234,10.4379831086528,"Beta"
"Lbude","Mu_Fa","N2/Na","Neural network",6.84832113882436,5.87290679546083,7.90039928182981,"Beta"
"Lbude","Mu_Fa","N2/Na","Random forest",7.87788340500731,6.64911711310207,9.35205114145742,"Beta"
"Lbude","Li_Ga","N1/Na","Neural network",4.31662752697567,3.9556825943413,4.66598952617692,"Beta"
"Lbude","Li_Ga","N1/Na","Random forest",4.51852357554676,3.78977724921636,5.28849004191652,"Beta"
"Lbude","Li_Ga","N2/Na","Neural network",4.35617486420157,3.81222920400534,4.82257543682078,"Beta"
"Lbude","Li_Ga","N2/Na","Random forest",4.57254205571508,3.97180551705097,5.09186851451555,"Beta"
"Lmorm","Mu_Ga","N1/Na","Neural network",0.350722788708582,0.353188221260341,0.346875710061654,"Beta"
"Lmorm","Mu_Ga","N1/Na","Random forest",0.312442043510399,0.310854850788095,0.320046230106942,"Beta"
"Lmorm","Mu_Ga","N2/Na","Neural network",0.437466770542047,0.447787474464732,0.424603338453415,"Beta"
"Lmorm","Mu_Ga","N2/Na","Random forest",0.371265461052436,0.372406816487735,0.377896947916911,"Beta"
"Lmorm","Li_Ga","N1/Na","Neural network",0.355815314534132,0.357771937361999,0.358975017730259,"Beta"
"Lmorm","Li_Ga","N1/Na","Random forest",0.380505383087299,0.376142976028293,0.383060337229938,"Beta"
"Lmorm","Li_Ga","N2/Na","Neural network",0.458440772653871,0.460183038721181,0.459745484202354,"Beta"
"Lmorm","Li_Ga","N2/Na","Random forest",0.46500724437023,0.458038494767588,0.461879078643078,"Beta"
"Lmorm","Mu_Fa","N1/Na","Neural network",0.390271460188118,0.418567572062283,0.361179662753383,"Beta"
"Lmorm","Mu_Fa","N1/Na","Random forest",0.323234799977758,0.320727549268365,0.3150736514405,"Beta"
"Lmorm","Mu_Fa","N2/Na","Neural network",1.09621968409097,1.14118978720621,1.05374240684909,"Beta"
"Lmorm","Mu_Fa","N2/Na","Random forest",0.857203080061409,0.856296895776143,0.865052274131836,"Beta"
"Mmerl","Li_Ga","N1/Na","Neural network",3.1820512582022,2.89636363060588,3.485677277044,"Beta"
"Mmerl","Li_Ga","N1/Na","Random forest",3.23529427147493,2.79840096726052,3.54937971319527,"Beta"
"Mmerl","Li_Ga","N2/Na","Neural network",2.34325998376586,2.21009615002621,2.53269541896498,"Beta"
"Mmerl","Li_Ga","N2/Na","Random forest",2.36519743754367,2.13022318186295,2.56014189775348,"Beta"
"Mmerl","Mu_Fa","N1/Na","Neural network",2.30773971861943,2.17587667379334,2.45368710750901,"Beta"
"Mmerl","Mu_Fa","N1/Na","Random forest",2.07485421971983,1.79910198639176,2.26183185101665,"Beta"
"Mmerl","Mu_Fa","N2/Na","Neural network",2.69172874921071,2.49642450074469,2.88212558701037,"Beta"
"Mmerl","Mu_Fa","N2/Na","Random forest",2.39198435649759,2.06686532016667,2.66376909119758,"Beta"
"Msurm","Med_Atl","N1/Na","Neural network",3.28045630527596,3.27118352049721,3.31661130405373,"Beta"
"Msurm","Med_Atl","N1/Na","Random forest",2.96821327537566,2.83232931441206,3.11692170100386,"Beta"
"Msurm","Med_Atl","N2/Na","Neural network",3.30833601148198,3.25612996336,3.34759475267269,"Beta"
"Msurm","Med_Atl","N2/Na","Random forest",2.87031704868845,2.65923810866344,3.05525392876273,"Beta"
"Msurm","Mu_Fa","N1/Na","Neural network",3.00372568452139,2.87051785533465,3.17234069724261,"Beta"
"Msurm","Mu_Fa","N1/Na","Random forest",2.77402220464963,2.73966239813737,2.90676331048214,"Beta"
"Msurm","Mu_Fa","N2/Na","Neural network",2.89063674609696,2.8239446245622,3.00478328129093,"Beta"
"Msurm","Mu_Fa","N2/Na","Random forest",2.60579278827622,2.5736641033629,2.82989967890334,"Beta"
"Msurm","Li_Ga","N1/Na","Neural network",3.40357767539976,3.3322046564031,3.50388488324008,"Beta"
"Msurm","Li_Ga","N1/Na","Random forest",3.14066931394258,2.98756549697644,3.34319092899913,"Beta"
"Msurm","Li_Ga","N2/Na","Neural network",3.06931678340956,3.00320439480087,3.18803505661003,"Beta"
"Msurm","Li_Ga","N2/Na","Random forest",2.97088328215549,2.85283507216468,3.04051087861846,"Beta"
"Peryt","Mu_Fa","N1/Na","Neural network",3.33662751138699,3.11502889625686,3.5495258659827,"Beta"
"Peryt","Mu_Fa","N1/Na","Random forest",2.90814221126542,2.77795912815805,3.04195878309656,"Beta"
"Peryt","Mu_Fa","N2/Na","Neural network",2.88682822938584,2.58020764100839,3.29750968980855,"Beta"
"Peryt","Mu_Fa","N2/Na","Random forest",2.69021920898946,2.49155360603897,2.88081013486067,"Beta"
"Peryt","Li_Ga","N1/Na","Neural network",3.3462843432982,3.28794146845553,3.44916144242554,"Beta"
"Peryt","Li_Ga","N1/Na","Random forest",3.14561607345779,3.0993155783151,3.23763823962026,"Beta"
"Peryt","Li_Ga","N2/Na","Neural network",2.70839967740223,2.46489252308997,3.07498215226935,"Beta"
"Peryt","Li_Ga","N2/Na","Random forest",2.92054654192456,2.79656855605856,3.0945776918815,"Beta"
"Scabr","Mu_Fa","N1/Na","Neural network",1.30583871888358,1.28722045697936,1.32989743193685,"Beta"
"Scabr","Mu_Fa","N1/Na","Random forest",1.29376629107631,1.23660579873686,1.34430971079177,"Beta"
"Scabr","Mu_Fa","N2/Na","Neural network",0.694240511534192,0.663650575097185,0.74069101455448,"Beta"
"Scabr","Mu_Fa","N2/Na","Random forest",0.725912922258569,0.649194465590722,0.821993147554286,"Beta"
"Scabr","Li_Ga","N1/Na","Neural network",0.573665974810022,0.572872204441049,0.576936051351332,"Beta"
"Scabr","Li_Ga","N1/Na","Random forest",0.549651651304172,0.520762911742137,0.589714278239927,"Beta"
"Scabr","Li_Ga","N2/Na","Neural network",1.4105300584788,1.48405520163576,1.36503586592532,"Beta"
"Scabr","Li_Ga","N2/Na","Random forest",1.32339083985203,1.27752522982586,1.40969439099608,"Beta"
"Scant","Mu_Fa","N1/Na","Neural network",1.87647538258146,2.03194226049437,1.80079291265047,"Beta"
"Scant","Mu_Fa","N1/Na","Random forest",1.75095306581029,1.91321889008488,1.74081001395743,"Beta"
"Scant","Mu_Fa","N2/Na","Neural network",3.83860825268272,4.22232928373484,3.61426812828953,"Beta"
"Scant","Mu_Fa","N2/Na","Random forest",3.21705250390226,3.53387803557003,3.17232462846731,"Beta"
"Scant","Li_Ga","N1/Na","Neural network",2.15087229253659,2.40801032171427,2.05760284283805,"Beta"
"Scant","Li_Ga","N1/Na","Random forest",2.68056998854039,3.00512154538547,2.74421608845121,"Beta"
"Scant","Li_Ga","N2/Na","Neural network",5.90797066953905,6.38639097372094,5.79767215534437,"Beta"
"Scant","Li_Ga","N2/Na","Random forest",6.74439208541388,8.10408430390554,6.43545528063395,"Beta"
"Scine","Li_Ga","N1/Na","Neural network",3.56979033140679,3.84998998419839,3.41487177441953,"Beta"
"Scine","Li_Ga","N1/Na","Random forest",3.27114775069874,3.61821926439785,3.12449675951106,"Beta"
"Scine","Li_Ga","N2/Na","Neural network",0.163324733618225,0.167592223170145,0.162303845705729,"Beta"
"Scine","Li_Ga","N2/Na","Random forest",0.166607308991974,0.182366467678549,0.157551620447035,"Beta"
"Scine","Mu_Fa","N1/Na","Neural network",3.99743137883039,4.18528529058557,3.89706502574629,"Beta"
"Scine","Mu_Fa","N1/Na","Random forest",3.7152958025569,3.85085655891183,3.66863747036901,"Beta"
"Scine","Mu_Fa","N2/Na","Neural network",1.91828330059374,2.02512720566655,1.85798556155205,"Beta"
"Scine","Mu_Fa","N2/Na","Random forest",1.791982853175,1.86942358673598,1.80015107312391,"Beta"
"Spilc","Mu_Fa","N1/Na","Neural network",3.82364036039775,3.4993595994778,4.17441800790027,"Beta"
"Spilc","Mu_Fa","N1/Na","Random forest",3.89802018996421,3.42333760846218,4.22606145587977,"Beta"
"Spilc","Mu_Fa","N2/Na","Neural network",3.49450164576484,3.16704195196042,3.80056271624329,"Beta"
"Spilc","Mu_Fa","N2/Na","Random forest",3.57847064862809,3.19748974472762,3.7521942378875,"Beta"
"Spilc","Li_Ga","N1/Na","Neural network",3.73647913668241,3.32536993556196,4.03770050111225,"Beta"
"Spilc","Li_Ga","N1/Na","Random forest",3.73348553898845,3.46718995076195,3.96978753903575,"Beta"
"Spilc","Li_Ga","N2/Na","Neural network",4.01888772266227,3.79278220356453,4.16793872408978,"Beta"
"Spilc","Li_Ga","N2/Na","Random forest",4.01549195545914,3.6006689332434,4.29368489603181,"Beta"
"Ssard","Li_Ga","N1/Na","Neural network",2.33907070364164,2.38753956412687,2.43474055847263,"Beta"
"Ssard","Li_Ga","N1/Na","Random forest",2.22614395307065,2.09353772121808,2.55158626801289,"Beta"
"Ssard","Li_Ga","N2/Na","Neural network",1.33289427823098,1.38458773141375,1.31994940601378,"Beta"
"Ssard","Li_Ga","N2/Na","Random forest",1.11259644008599,1.07363515895551,1.17410809637582,"Beta"
"Ssard","Mu_Fa","N1/Na","Neural network",1.6620487914453,1.69045015946287,1.72766286077837,"Beta"
"Ssard","Mu_Fa","N1/Na","Random forest",1.52461911588753,1.4067800273806,1.60101488178552,"Beta"
"Ssard","Mu_Fa","N2/Na","Neural network",1.63472374506315,1.69707062651239,1.59669059856422,"Beta"
"Ssard","Mu_Fa","N2/Na","Random forest",1.32544760604884,1.29485647818738,1.38824964694295,"Beta"
"Styph","Mu_Fa","N1/Na","Neural network",2.52079265488602,2.67867981394921,2.46003639710013,"Beta"
"Styph","Mu_Fa","N1/Na","Random forest",2.35851692952891,2.39698847681659,2.39494464479795,"Beta"
"Styph","Mu_Fa","N2/Na","Neural network",1.55469977431764,1.66014143187155,1.51592874200842,"Beta"
"Styph","Mu_Fa","N2/Na","Random forest",1.48204493108251,1.51876096198174,1.48367224005146,"Beta"
"Styph","Li_Ga","N1/Na","Neural network",3.67825529381246,3.93500549056148,3.51250267034103,"Beta"
"Styph","Li_Ga","N1/Na","Random forest",3.06517438791359,3.05128642319245,3.18526034227423,"Beta"
"Styph","Li_Ga","N2/Na","Neural network",0.296575099072218,0.315831278829038,0.28342259421567,"Beta"
"Styph","Li_Ga","N2/Na","Random forest",0.273516395597494,0.288288018874849,0.274560659574239,"Beta"
